order_id,order_date,product,category,quantity,unit_price,total_amount,region,status,customer_id
ORD-01598,2024-05-27,Pillow,Home,4,301.49,1205.95,West,Completed,CUST-0217
ORD-01599,2024-05-12,Weights,Sports,1,129.85,129.85,East,Cancelled,CUST-0379
ORD-01600,2024-04-18,Jacket,Clothing,2,190.7,381.39,South,Completed,CUST-0429
ORD-01601,2024-04-04,Phone,Electronics,3,340.26,1020.79,North,Pending,CUST-0379
ORD-01602,2025-04-19,Laptop,Electronics,5,803.41,4017.03,East,Completed,CUST-0273
ORD-01603,2024-12-24,Dress,Clothing,2,145.64,291.28,West,Pending,CUST-0165
ORD-01604,2024-02-03,Vase,Home,2,147.5,295.01,East,Completed,CUST-0317
ORD-01605,2024-09-03,Smartwatch,Electronics,5,1234.17,6170.84,North,Pending,CUST-0028
ORD-01606,2024-07-22,Hat,Clothing,2,37.37,74.74,West,Completed,CUST-0475
ORD-01607,2024-08-07,T-Shirt,Clothing,5,46.92,234.6,West,Completed,CUST-0490
ORD-01608,2024-08-29,Camera,Electronics,3,669.3,2007.89,South,Completed,CUST-0460
ORD-01609,2024-07-27,Jacket,Clothing,5,144.96,724.78,East,Cancelled,CUST-0482
ORD-01610,2024-08-12,Table,Home,4,329.41,1317.64,South,Pending,CUST-0149
ORD-01611,2024-04-29,T-Shirt,Clothing,4,63.29,253.17,South,Pending,CUST-0310
ORD-01612,2025-04-24,Bike,Sports,2,26.08,52.15,West,Completed,CUST-0110
ORD-01613,2024-09-05,Weights,Sports,5,171.91,859.55,South,Completed,CUST-0015
ORD-01614,2024-07-11,Phone,Electronics,5,1200.19,6000.94,South,Completed,CUST-0453
ORD-01615,2025-06-15,Tablet,Electronics,4,1153.45,4613.78,West,Completed,CUST-0351
ORD-01616,2024-08-30,Hat,Clothing,2,145.42,290.83,West,Completed,CUST-0409
ORD-01617,2024-11-24,Phone,Electronics,1,75.14,75.14,North,Pending,CUST-0035
ORD-01618,2024-01-24,Chair,Home,1,293.85,293.85,South,Cancelled,CUST-0086
ORD-01619,2024-07-16,Vase,Home,5,249.42,1247.12,North,Cancelled,CUST-0422
ORD-01620,2024-04-05,T-Shirt,Clothing,4,198.55,794.21,North,Completed,CUST-0204
ORD-01621,2025-02-23,Camera,Electronics,4,268.85,1075.4,West,Completed,CUST-0028
ORD-01622,2024-05-12,Smartwatch,Electronics,1,1168.5,1168.5,South,Completed,CUST-0062
ORD-01623,2024-09-11,Headphones,Electronics,4,247.18,988.72,South,Cancelled,CUST-0383
ORD-01624,2024-07-02,T-Shirt,Clothing,1,50.6,50.6,West,Completed,CUST-0398
ORD-01625,2025-02-08,Phone,Electronics,5,1158.32,5791.61,South,Completed,CUST-0441
ORD-01626,2024-01-18,Smartwatch,Electronics,2,1014.14,2028.28,South,Completed,CUST-0496
ORD-01627,2024-08-07,Vase,Home,1,409.02,409.02,East,Completed,CUST-0399
ORD-01628,2025-03-10,Bike,Sports,2,51.14,102.29,East,Cancelled,CUST-0168
ORD-01629,2024-06-08,Rug,Home,1,121.77,121.77,North,Completed,CUST-0247
ORD-01630,2024-03-02,Headphones,Electronics,3,228.51,685.54,South,Cancelled,CUST-0318
ORD-01631,2025-02-26,Headphones,Electronics,1,1092.32,1092.32,South,Completed,CUST-0065
ORD-01632,2024-01-08,Pillow,Home,2,184.35,368.69,South,Completed,CUST-0017
ORD-01633,2025-04-07,T-Shirt,Clothing,4,128.99,515.94,East,Pending,CUST-0458
ORD-01634,2024-10-18,Pillow,Home,3,344.99,1034.98,West,Completed,CUST-0485
ORD-01635,2024-01-03,Jacket,Clothing,4,34.69,138.75,North,Completed,CUST-0285
ORD-01636,2024-08-23,Laptop,Electronics,4,1206.03,4824.1,North,Pending,CUST-0205
ORD-01637,2025-01-10,Lamp,Home,1,40.46,40.46,West,Completed,CUST-0076
ORD-01638,2024-02-13,Camera,Electronics,5,206.86,1034.32,West,Pending,CUST-0053
ORD-01639,2025-01-04,T-Shirt,Clothing,3,57.4,172.2,East,Pending,CUST-0154
ORD-01640,2024-12-23,Dress,Clothing,2,145.25,290.5,East,Pending,CUST-0219
ORD-01641,2024-07-24,Mat,Sports,2,11.59,23.17,West,Completed,CUST-0422
ORD-01642,2024-03-06,Ball,Sports,3,53.18,159.55,South,Completed,CUST-0359
ORD-01643,2024-12-04,Bike,Sports,3,133.41,400.24,North,Completed,CUST-0408
ORD-01644,2024-01-21,Laptop,Electronics,1,698.05,698.05,East,Cancelled,CUST-0121
ORD-01645,2024-01-04,Camera,Electronics,5,866.24,4331.18,East,Completed,CUST-0342
ORD-01646,2024-10-31,Tablet,Electronics,5,1187.46,5937.32,West,Pending,CUST-0402
ORD-01647,2025-02-28,Weights,Sports,1,137.32,137.32,West,Cancelled,CUST-0285
ORD-01648,2024-02-20,Lamp,Home,3,67.8,203.39,West,Pending,CUST-0293
ORD-01649,2024-10-23,Chair,Home,5,174.71,873.57,North,Cancelled,CUST-0229
ORD-01650,2024-01-27,Laptop,Electronics,2,1081.66,2163.31,South,Pending,CUST-0027
ORD-01651,2024-09-22,Mat,Sports,1,253.9,253.9,North,Cancelled,CUST-0484
ORD-01652,2025-04-04,Phone,Electronics,5,585.6,2927.98,South,Completed,CUST-0043
ORD-01653,2024-02-01,Bike,Sports,5,289.73,1448.64,North,Cancelled,CUST-0476
ORD-01654,2025-06-18,Ball,Sports,3,140.87,422.62,South,Cancelled,CUST-0226
ORD-01655,2024-02-17,Rug,Home,5,49.62,248.11,West,Pending,CUST-0164
ORD-01656,2024-11-02,Weights,Sports,1,120.27,120.27,West,Completed,CUST-0392
ORD-01657,2025-03-09,Phone,Electronics,2,790.8,1581.61,South,Pending,CUST-0372
ORD-01658,2024-09-30,Mat,Sports,1,202.73,202.73,North,Cancelled,CUST-0182
ORD-01659,2024-12-29,Hat,Clothing,1,182.37,182.37,West,Completed,CUST-0254
ORD-01660,2024-12-07,Jeans,Clothing,2,139.73,279.45,West,Completed,CUST-0055
ORD-01661,2024-02-16,Mat,Sports,3,125.47,376.4,West,Completed,CUST-0428
ORD-01662,2025-04-08,Gloves,Sports,3,134.5,403.5,East,Completed,CUST-0034
ORD-01663,2024-09-05,Bike,Sports,3,56.34,169.03,West,Completed,CUST-0278
ORD-01664,2025-02-13,T-Shirt,Clothing,5,121.17,605.83,South,Cancelled,CUST-0022
ORD-01665,2025-03-31,Racket,Sports,5,296.38,1481.91,North,Pending,CUST-0012
ORD-01666,2025-01-01,Laptop,Electronics,2,484.85,969.71,South,Completed,CUST-0366
ORD-01667,2024-09-11,Bike,Sports,2,10.12,20.25,North,Completed,CUST-0165
ORD-01668,2024-11-05,Headphones,Electronics,3,532.05,1596.16,West,Completed,CUST-0135
ORD-01669,2024-10-07,Smartwatch,Electronics,3,191.17,573.52,North,Cancelled,CUST-0214
ORD-01670,2025-06-12,Bike,Sports,1,280.09,280.09,South,Completed,CUST-0305
ORD-01671,2024-05-28,Smartwatch,Electronics,5,834.51,4172.55,North,Completed,CUST-0041
ORD-01672,2024-07-08,Ball,Sports,3,75.68,227.03,West,Pending,CUST-0485
ORD-01673,2025-02-09,Pillow,Home,5,316.36,1581.78,West,Completed,CUST-0477
ORD-01674,2024-11-17,Mat,Sports,3,108.68,326.05,North,Completed,CUST-0064
ORD-01675,2024-09-09,Hat,Clothing,3,48.41,145.22,West,Completed,CUST-0180
ORD-01676,2025-02-08,Laptop,Electronics,5,738.0,3689.99,South,Pending,CUST-0161
ORD-01677,2025-01-16,Dress,Clothing,3,134.81,404.43,North,Pending,CUST-0249
ORD-01678,2025-06-27,Laptop,Electronics,3,85.92,257.76,East,Completed,CUST-0025
ORD-01679,2025-03-21,Rug,Home,5,151.51,757.53,West,Pending,CUST-0211
ORD-01680,2024-11-18,Tablet,Electronics,3,1194.31,3582.92,West,Completed,CUST-0251
ORD-01681,2024-08-14,Ball,Sports,3,286.37,859.1,South,Cancelled,CUST-0413
ORD-01682,2024-05-13,Headphones,Electronics,4,239.74,958.96,South,Pending,CUST-0173
ORD-01683,2024-01-10,Lamp,Home,1,309.75,309.75,West,Completed,CUST-0439
ORD-01684,2025-05-04,T-Shirt,Clothing,4,69.41,277.64,West,Completed,CUST-0206
ORD-01685,2024-04-04,Jacket,Clothing,1,87.18,87.18,East,Cancelled,CUST-0418
ORD-01686,2024-01-16,Pillow,Home,5,496.82,2484.1,North,Pending,CUST-0302
ORD-01687,2025-01-01,Gloves,Sports,2,263.64,527.28,West,Completed,CUST-0477
ORD-01688,2024-03-18,Rug,Home,4,400.41,1601.65,South,Completed,CUST-0471
ORD-01689,2024-08-21,T-Shirt,Clothing,3,61.48,184.43,West,Completed,CUST-0357
ORD-01690,2024-09-28,Mat,Sports,3,194.31,582.94,South,Completed,CUST-0066
ORD-01691,2024-10-01,Camera,Electronics,3,858.36,2575.09,North,Completed,CUST-0347
ORD-01692,2024-07-20,Ball,Sports,2,108.18,216.35,North,Completed,CUST-0072
ORD-01693,2024-03-27,Jeans,Clothing,4,197.17,788.7,West,Pending,CUST-0462
ORD-01694,2024-06-22,Racket,Sports,4,225.26,901.02,North,Completed,CUST-0445
ORD-01695,2024-03-03,Weights,Sports,5,217.12,1085.61,North,Cancelled,CUST-0402
ORD-01696,2024-08-23,Racket,Sports,4,66.36,265.46,East,Cancelled,CUST-0258
ORD-01697,2024-02-06,Jacket,Clothing,1,57.45,57.45,North,Cancelled,CUST-0036
ORD-01698,2024-06-25,Gloves,Sports,3,254.34,763.03,East,Completed,CUST-0131
ORD-01699,2024-03-08,Table,Home,3,275.23,825.7,West,Cancelled,CUST-0318
ORD-01700,2024-09-03,Dress,Clothing,3,117.21,351.62,North,Completed,CUST-0275
ORD-01701,2025-03-11,Mat,Sports,5,121.94,609.7,South,Cancelled,CUST-0032
ORD-01702,2024-05-20,Table,Home,4,422.01,1688.02,East,Pending,CUST-0120
ORD-01703,2024-06-28,Laptop,Electronics,3,1299.68,3899.04,East,Completed,CUST-0464
ORD-01704,2024-04-15,Shoes,Clothing,5,124.59,622.96,South,Completed,CUST-0331
ORD-01705,2025-06-13,Bike,Sports,2,174.31,348.62,North,Cancelled,CUST-0286
ORD-01706,2024-01-03,Jeans,Clothing,2,23.28,46.57,North,Completed,CUST-0355
ORD-01707,2025-05-07,Gloves,Sports,5,157.3,786.49,West,Completed,CUST-0006
ORD-01708,2024-10-23,Tablet,Electronics,2,324.56,649.12,East,Completed,CUST-0329
ORD-01709,2024-05-21,Smartwatch,Electronics,5,789.99,3949.93,South,Completed,CUST-0159
ORD-01710,2025-04-13,Mat,Sports,1,11.06,11.06,West,Completed,CUST-0002
ORD-01711,2024-12-05,Table,Home,1,302.4,302.4,North,Completed,CUST-0224
ORD-01712,2025-01-14,Weights,Sports,4,272.45,1089.79,East,Completed,CUST-0363
ORD-01713,2024-11-27,Camera,Electronics,4,1269.05,5076.2,North,Pending,CUST-0315
ORD-01714,2025-03-16,Pillow,Home,2,27.22,54.44,West,Cancelled,CUST-0104
ORD-01715,2025-02-01,Pillow,Home,2,292.38,584.77,West,Completed,CUST-0271
ORD-01716,2025-06-25,Shoes,Clothing,4,117.75,471.01,West,Cancelled,CUST-0038
ORD-01717,2025-04-10,Lamp,Home,1,106.69,106.69,West,Completed,CUST-0355
ORD-01718,2025-04-10,Jeans,Clothing,3,31.09,93.27,South,Pending,CUST-0008
ORD-01719,2024-05-22,Lamp,Home,3,472.93,1418.8,North,Pending,CUST-0185
ORD-01720,2024-05-21,Pillow,Home,1,241.07,241.07,West,Completed,CUST-0198
ORD-01721,2024-04-04,T-Shirt,Clothing,3,139.5,418.5,West,Completed,CUST-0224
ORD-01722,2025-04-05,Chair,Home,1,249.21,249.21,North,Completed,CUST-0370
ORD-01723,2025-05-12,Table,Home,3,285.71,857.12,North,Completed,CUST-0223
ORD-01724,2024-01-19,T-Shirt,Clothing,1,41.18,41.18,North,Completed,CUST-0324
ORD-01725,2024-06-24,Racket,Sports,4,285.69,1142.74,South,Completed,CUST-0143
ORD-01726,2024-01-06,Racket,Sports,3,267.35,802.06,North,Completed,CUST-0249
ORD-01727,2024-03-15,Jeans,Clothing,4,147.66,590.64,West,Cancelled,CUST-0474
ORD-01728,2024-04-03,Lamp,Home,1,188.69,188.69,North,Cancelled,CUST-0191
ORD-01729,2024-11-18,Smartwatch,Electronics,1,308.1,308.1,South,Pending,CUST-0042
ORD-01730,2024-05-19,Camera,Electronics,5,575.95,2879.77,South,Completed,CUST-0017
ORD-01731,2024-09-19,Bike,Sports,4,11.34,45.34,North,Cancelled,CUST-0294
ORD-01732,2025-06-18,Pillow,Home,5,128.96,644.81,West,Pending,CUST-0304
ORD-01733,2025-02-27,Dress,Clothing,1,125.11,125.11,North,Cancelled,CUST-0407
ORD-01734,2024-02-06,Dress,Clothing,1,72.51,72.51,East,Completed,CUST-0024
ORD-01735,2025-04-24,Jacket,Clothing,1,137.84,137.84,East,Completed,CUST-0498
ORD-01736,2025-03-06,Rug,Home,2,415.45,830.9,North,Pending,CUST-0442
ORD-01737,2024-09-14,Pillow,Home,2,234.95,469.89,East,Cancelled,CUST-0258
ORD-01738,2025-02-19,Shoes,Clothing,3,47.72,143.17,South,Cancelled,CUST-0025
ORD-01739,2025-01-03,Table,Home,4,464.97,1859.86,West,Cancelled,CUST-0172
ORD-01740,2024-02-04,Lamp,Home,1,118.88,118.88,East,Completed,CUST-0055
ORD-01741,2024-08-27,Headphones,Electronics,1,961.97,961.97,North,Completed,CUST-0052
ORD-01742,2024-10-29,Mat,Sports,3,15.54,46.61,West,Pending,CUST-0028
ORD-01743,2024-10-01,Jeans,Clothing,3,90.13,270.4,North,Completed,CUST-0001
ORD-01744,2024-12-31,Camera,Electronics,5,246.09,1230.44,North,Completed,CUST-0081
ORD-01745,2024-12-21,Weights,Sports,2,72.23,144.47,East,Pending,CUST-0325
ORD-01746,2024-07-14,Lamp,Home,4,420.68,1682.73,South,Pending,CUST-0305
ORD-01747,2024-03-08,Tablet,Electronics,2,1077.03,2154.06,North,Completed,CUST-0202
ORD-01748,2024-05-01,Vase,Home,5,390.97,1954.87,North,Completed,CUST-0179
ORD-01749,2024-03-06,T-Shirt,Clothing,3,94.26,282.77,North,Cancelled,CUST-0154
ORD-01750,2025-01-02,Phone,Electronics,5,1486.2,7431.02,East,Completed,CUST-0466
ORD-01751,2025-02-21,Vase,Home,1,193.45,193.45,West,Cancelled,CUST-0482
ORD-01752,2024-03-01,Camera,Electronics,5,77.87,389.36,North,Cancelled,CUST-0199
ORD-01753,2024-09-30,Gloves,Sports,5,298.87,1494.37,South,Completed,CUST-0340
ORD-01754,2024-01-22,Shoes,Clothing,2,71.75,143.5,North,Pending,CUST-0252
ORD-01755,2024-12-22,Gloves,Sports,2,12.33,24.67,North,Completed,CUST-0253
ORD-01756,2024-09-17,Dress,Clothing,4,39.05,156.21,South,Cancelled,CUST-0032
ORD-01757,2024-12-04,Hat,Clothing,3,144.95,434.86,North,Completed,CUST-0008
ORD-01758,2024-09-07,Smartwatch,Electronics,3,107.76,323.28,North,Cancelled,CUST-0285
ORD-01759,2025-02-06,Mat,Sports,4,43.83,175.31,West,Completed,CUST-0407
ORD-01760,2024-12-08,Shoes,Clothing,4,67.09,268.38,West,Completed,CUST-0439
ORD-01761,2024-02-17,T-Shirt,Clothing,4,151.34,605.34,South,Completed,CUST-0215
ORD-01762,2024-09-18,T-Shirt,Clothing,1,41.17,41.17,West,Pending,CUST-0456
ORD-01763,2024-06-14,Camera,Electronics,3,913.96,2741.89,South,Cancelled,CUST-0004
ORD-01764,2024-03-10,Jeans,Clothing,2,192.13,384.25,East,Cancelled,CUST-0403
ORD-01765,2025-03-20,Smartwatch,Electronics,1,880.63,880.63,North,Completed,CUST-0258
ORD-01766,2025-04-19,Racket,Sports,3,221.8,665.39,West,Completed,CUST-0361
ORD-01767,2024-08-30,Headphones,Electronics,3,856.22,2568.66,West,Cancelled,CUST-0392
ORD-01768,2025-05-06,T-Shirt,Clothing,5,84.46,422.28,South,Cancelled,CUST-0142
ORD-01769,2024-06-15,Table,Home,4,497.81,1991.22,North,Completed,CUST-0091
ORD-01770,2024-06-08,Shoes,Clothing,2,38.58,77.16,North,Completed,CUST-0046
ORD-01771,2024-04-22,Table,Home,5,121.48,607.41,North,Pending,CUST-0499
ORD-01772,2024-05-10,Pillow,Home,1,24.9,24.9,North,Completed,CUST-0026
ORD-01773,2025-01-02,Vase,Home,4,82.98,331.91,South,Completed,CUST-0125
ORD-01774,2024-12-09,Vase,Home,4,384.47,1537.86,North,Pending,CUST-0130
ORD-01775,2024-08-24,Racket,Sports,5,217.42,1087.11,West,Pending,CUST-0236
ORD-01776,2024-01-24,Rug,Home,1,277.89,277.89,South,Cancelled,CUST-0046
ORD-01777,2024-02-11,Weights,Sports,4,146.21,584.82,South,Cancelled,CUST-0384
ORD-01778,2024-10-09,T-Shirt,Clothing,5,20.4,101.98,North,Cancelled,CUST-0199
ORD-01779,2025-05-13,Racket,Sports,4,282.28,1129.11,North,Cancelled,CUST-0029
ORD-01780,2025-04-16,Rug,Home,4,423.79,1695.18,North,Pending,CUST-0120
ORD-01781,2024-10-20,Racket,Sports,3,114.88,344.65,East,Completed,CUST-0336
ORD-01782,2024-08-18,Headphones,Electronics,2,1449.7,2899.41,West,Completed,CUST-0005
ORD-01783,2024-05-17,Vase,Home,4,111.09,444.36,West,Completed,CUST-0046
ORD-01784,2024-11-24,Chair,Home,3,339.42,1018.27,East,Completed,CUST-0052
ORD-01785,2025-02-21,Smartwatch,Electronics,1,1115.68,1115.68,South,Completed,CUST-0371
ORD-01786,2024-12-12,Vase,Home,2,347.7,695.39,South,Completed,CUST-0369
ORD-01787,2024-08-29,Rug,Home,5,195.5,977.52,South,Completed,CUST-0134
ORD-01788,2025-05-26,T-Shirt,Clothing,5,59.56,297.82,West,Completed,CUST-0192
ORD-01789,2025-05-26,Table,Home,3,207.39,622.18,East,Pending,CUST-0206
ORD-01790,2024-09-02,Vase,Home,3,325.15,975.45,West,Completed,CUST-0289
ORD-01791,2025-03-17,Ball,Sports,1,155.81,155.81,South,Completed,CUST-0065
ORD-01792,2024-12-06,Phone,Electronics,5,547.72,2738.62,East,Cancelled,CUST-0045
ORD-01793,2025-01-25,Chair,Home,5,175.09,875.43,West,Completed,CUST-0433
ORD-01794,2024-05-19,Racket,Sports,3,262.33,787.0,South,Completed,CUST-0398
ORD-01795,2024-07-19,Tablet,Electronics,3,313.31,939.93,South,Completed,CUST-0482
ORD-01796,2025-04-08,Bike,Sports,1,218.33,218.33,West,Completed,CUST-0337
ORD-01797,2025-05-22,Racket,Sports,1,18.7,18.7,East,Completed,CUST-0073
ORD-01798,2024-11-21,Laptop,Electronics,3,584.12,1752.37,South,Completed,CUST-0186
ORD-01799,2024-09-30,Vase,Home,3,454.8,1364.41,West,Completed,CUST-0058
ORD-01800,2025-06-25,Racket,Sports,1,246.6,246.6,West,Completed,CUST-0449
ORD-01801,2025-02-20,Jeans,Clothing,3,100.62,301.85,South,Completed,CUST-0240
ORD-01802,2024-06-05,Laptop,Electronics,3,454.05,1362.16,West,Cancelled,CUST-0033
ORD-01803,2025-05-10,Tablet,Electronics,2,521.95,1043.9,South,Completed,CUST-0034
ORD-01804,2024-11-04,Chair,Home,1,473.77,473.77,South,Cancelled,CUST-0355
ORD-01805,2024-02-05,Phone,Electronics,2,1156.44,2312.89,South,Completed,CUST-0102
ORD-01806,2024-07-09,Mat,Sports,1,123.32,123.32,West,Completed,CUST-0177
ORD-01807,2024-08-28,Hat,Clothing,2,128.84,257.69,South,Completed,CUST-0078
ORD-01808,2024-10-21,Racket,Sports,1,186.3,186.3,East,Pending,CUST-0354
ORD-01809,2025-04-25,Jacket,Clothing,1,56.93,56.93,West,Completed,CUST-0465
ORD-01810,2025-06-01,Smartwatch,Electronics,1,1465.38,1465.38,South,Completed,CUST-0196
ORD-01811,2024-08-15,Laptop,Electronics,5,70.53,352.66,South,Completed,CUST-0494
ORD-01812,2024-09-21,Weights,Sports,5,230.99,1154.96,West,Pending,CUST-0103
ORD-01813,2024-06-05,Rug,Home,2,120.71,241.43,South,Completed,CUST-0471
ORD-01814,2024-06-06,Camera,Electronics,5,203.89,1019.45,South,Completed,CUST-0376
ORD-01815,2024-08-04,Rug,Home,3,446.45,1339.34,East,Completed,CUST-0461
ORD-01816,2024-03-09,Racket,Sports,2,260.7,521.41,North,Cancelled,CUST-0029
ORD-01817,2024-11-18,Rug,Home,4,70.18,280.72,South,Cancelled,CUST-0487
ORD-01818,2025-01-29,Lamp,Home,2,26.5,53.01,South,Pending,CUST-0339
ORD-01819,2025-01-09,Smartwatch,Electronics,4,1187.59,4750.36,West,Completed,CUST-0161
ORD-01820,2025-01-12,Rug,Home,1,292.96,292.96,North,Pending,CUST-0369
ORD-01821,2024-01-18,Lamp,Home,3,343.15,1029.45,North,Cancelled,CUST-0370
ORD-01822,2024-03-02,Mat,Sports,2,154.03,308.06,West,Completed,CUST-0416
ORD-01823,2025-05-23,T-Shirt,Clothing,5,95.4,477.0,North,Completed,CUST-0374
ORD-01824,2025-02-17,Phone,Electronics,4,495.85,1983.39,West,Cancelled,CUST-0291
ORD-01825,2025-05-17,Gloves,Sports,4,31.52,126.06,West,Completed,CUST-0041
ORD-01826,2025-06-27,Jeans,Clothing,3,87.04,261.12,West,Cancelled,CUST-0216
ORD-01827,2024-07-26,Chair,Home,3,471.54,1414.61,North,Cancelled,CUST-0047
ORD-01828,2024-12-08,Ball,Sports,5,220.27,1101.37,South,Completed,CUST-0064
ORD-01829,2025-05-12,T-Shirt,Clothing,3,123.43,370.28,West,Completed,CUST-0145
ORD-01830,2025-04-20,Ball,Sports,5,132.05,660.25,West,Completed,CUST-0159
ORD-01831,2025-03-05,Gloves,Sports,1,277.77,277.77,South,Pending,CUST-0456
ORD-01832,2024-09-07,Rug,Home,4,431.79,1727.17,East,Completed,CUST-0358
ORD-01833,2024-07-09,Dress,Clothing,4,123.94,495.76,West,Pending,CUST-0041
ORD-01834,2024-07-29,Camera,Electronics,3,869.88,2609.63,North,Completed,CUST-0304
ORD-01835,2025-02-27,Weights,Sports,4,163.41,653.66,South,Pending,CUST-0154
ORD-01836,2024-12-09,T-Shirt,Clothing,5,128.61,643.03,West,Completed,CUST-0473
ORD-01837,2024-08-14,Rug,Home,3,486.74,1460.22,East,Completed,CUST-0403
ORD-01838,2024-09-05,Tablet,Electronics,5,937.38,4686.9,East,Completed,CUST-0297
ORD-01839,2024-06-24,Ball,Sports,5,86.5,432.5,South,Completed,CUST-0025
ORD-01840,2025-06-29,Pillow,Home,5,248.97,1244.87,East,Completed,CUST-0128
ORD-01841,2024-06-26,T-Shirt,Clothing,1,199.58,199.58,North,Pending,CUST-0390
ORD-01842,2025-01-14,Headphones,Electronics,4,523.89,2095.58,East,Pending,CUST-0410
ORD-01843,2025-01-25,Jeans,Clothing,3,16.88,50.64,North,Completed,CUST-0371
ORD-01844,2024-05-19,Shoes,Clothing,1,20.07,20.07,North,Completed,CUST-0376
ORD-01845,2024-12-04,Ball,Sports,2,182.52,365.05,East,Pending,CUST-0494
ORD-01846,2024-03-11,Smartwatch,Electronics,2,1412.88,2825.77,East,Completed,CUST-0283
ORD-01847,2025-01-14,Chair,Home,2,206.19,412.37,North,Completed,CUST-0152
ORD-01848,2024-07-18,Jeans,Clothing,2,44.15,88.3,East,Pending,CUST-0150
ORD-01849,2025-03-01,Jacket,Clothing,4,136.36,545.46,West,Cancelled,CUST-0426
ORD-01850,2024-10-14,Laptop,Electronics,2,850.64,1701.29,West,Cancelled,CUST-0492
ORD-01851,2024-10-19,Phone,Electronics,4,1334.88,5339.5,North,Pending,CUST-0135
ORD-01852,2024-02-18,T-Shirt,Clothing,3,170.67,512.02,South,Completed,CUST-0418
ORD-01853,2024-07-22,Rug,Home,2,380.77,761.54,South,Completed,CUST-0267
ORD-01854,2024-04-20,Shoes,Clothing,5,16.72,83.62,South,Completed,CUST-0450
ORD-01855,2025-03-14,Phone,Electronics,1,81.85,81.85,West,Completed,CUST-0478
ORD-01856,2024-09-12,Headphones,Electronics,3,1291.06,3873.18,North,Completed,CUST-0143
ORD-01857,2024-09-21,Chair,Home,5,103.06,515.3,West,Completed,CUST-0121
ORD-01858,2024-10-30,Phone,Electronics,5,442.74,2213.69,West,Completed,CUST-0485
ORD-01859,2024-02-23,Laptop,Electronics,3,708.62,2125.85,East,Completed,CUST-0225
ORD-01860,2025-05-22,Ball,Sports,4,287.95,1151.79,East,Completed,CUST-0212
ORD-01861,2025-01-30,Smartwatch,Electronics,1,1190.66,1190.66,East,Cancelled,CUST-0117
ORD-01862,2024-07-03,Racket,Sports,1,156.68,156.68,South,Completed,CUST-0307
ORD-01863,2025-06-03,Smartwatch,Electronics,3,1183.81,3551.44,South,Completed,CUST-0249
ORD-01864,2024-05-13,Hat,Clothing,1,121.08,121.08,North,Completed,CUST-0025
ORD-01865,2025-03-01,Smartwatch,Electronics,5,713.94,3569.7,North,Completed,CUST-0233
ORD-01866,2024-12-26,Headphones,Electronics,2,472.45,944.91,North,Cancelled,CUST-0498
ORD-01867,2025-05-20,Vase,Home,1,372.9,372.9,North,Completed,CUST-0090
ORD-01868,2024-06-16,Dress,Clothing,2,153.46,306.92,North,Completed,CUST-0439
ORD-01869,2025-01-26,Chair,Home,3,200.9,602.71,South,Completed,CUST-0379
ORD-01870,2024-01-19,Camera,Electronics,4,832.39,3329.56,East,Cancelled,CUST-0431
ORD-01871,2024-01-11,Mat,Sports,2,144.74,289.48,East,Cancelled,CUST-0350
ORD-01872,2025-05-23,Mat,Sports,4,100.83,403.34,East,Cancelled,CUST-0360
ORD-01873,2025-02-28,Dress,Clothing,3,136.72,410.15,South,Completed,CUST-0095
ORD-01874,2024-01-18,Gloves,Sports,2,114.02,228.04,West,Completed,CUST-0454
ORD-01875,2024-06-10,Ball,Sports,3,18.06,54.17,South,Cancelled,CUST-0147
ORD-01876,2024-06-04,Laptop,Electronics,1,517.74,517.74,East,Completed,CUST-0388
ORD-01877,2024-06-25,Racket,Sports,4,54.71,218.84,East,Completed,CUST-0022
ORD-01878,2024-12-13,Gloves,Sports,5,17.85,89.25,North,Completed,CUST-0105
ORD-01879,2024-08-17,Phone,Electronics,5,999.32,4996.58,South,Completed,CUST-0420
ORD-01880,2024-10-30,Phone,Electronics,3,1283.23,3849.69,North,Completed,CUST-0276
ORD-01881,2024-04-16,Dress,Clothing,1,114.12,114.12,North,Cancelled,CUST-0168
ORD-01882,2024-02-13,Pillow,Home,1,494.63,494.63,West,Completed,CUST-0292
ORD-01883,2025-02-15,Gloves,Sports,4,161.03,644.11,East,Pending,CUST-0384
ORD-01884,2024-04-24,Vase,Home,2,82.06,164.13,South,Pending,CUST-0415
ORD-01885,2024-06-16,Jeans,Clothing,3,48.86,146.58,East,Cancelled,CUST-0112
ORD-01886,2024-04-02,Tablet,Electronics,1,1112.47,1112.47,West,Cancelled,CUST-0229
ORD-01887,2024-04-08,Dress,Clothing,5,124.9,624.51,South,Cancelled,CUST-0358
ORD-01888,2024-01-22,T-Shirt,Clothing,4,18.68,74.73,South,Completed,CUST-0032
ORD-01889,2024-07-12,Tablet,Electronics,4,1407.56,5630.23,North,Completed,CUST-0165
ORD-01890,2024-01-02,Tablet,Electronics,5,1223.94,6119.7,East,Cancelled,CUST-0353
ORD-01891,2024-03-04,Dress,Clothing,5,128.95,644.75,North,Pending,CUST-0204
ORD-01892,2024-07-30,Racket,Sports,2,258.76,517.52,West,Completed,CUST-0110
ORD-01893,2025-02-16,Gloves,Sports,5,43.07,215.36,South,Pending,CUST-0233
ORD-01894,2024-07-13,Phone,Electronics,1,679.38,679.38,South,Cancelled,CUST-0406
ORD-01895,2024-08-17,Jeans,Clothing,5,147.63,738.13,East,Completed,CUST-0237
