date,ticker,company,sector,open,high,low,close,volume
2024-07-17,AMZN,Amazon,Consumer,168.93,169.37,167.6,168.66,48310614
2024-07-18,AMZN,Amazon,Consumer,169.55,169.6,168.81,169.4,42514874
2024-07-19,AMZN,Amazon,Consumer,171.02,171.71,169.64,171.48,43103564
2024-07-22,AMZN,Amazon,Consumer,169.63,170.16,168.18,169.09,46430306
2024-07-23,AMZN,Amazon,Consumer,176.21,177.49,175.27,176.59,60661124
2024-07-24,AMZN,Amazon,Consumer,178.83,179.69,178.42,179.05,38901543
2024-07-25,AMZN,Amazon,Consumer,178.44,180.56,177.3,178.46,65581458
2024-07-26,AMZN,Amazon,Consumer,181.41,181.98,181.03,180.77,30134640
2024-07-29,AMZN,Amazon,Consumer,182.35,183.29,181.58,181.63,67742882
2024-07-30,AMZN,Amazon,Consumer,186.56,187.88,184.16,186.3,47920155
2024-07-31,AMZN,Amazon,Consumer,194.16,197.06,193.41,194.88,53395007
2024-08-01,AMZN,Amazon,Consumer,191.81,193.1,191.75,190.29,67033464
2024-08-02,AMZN,Amazon,Consumer,192.54,194.8,191.44,191.73,61589454
2024-08-05,AMZN,Amazon,Consumer,192.13,195.17,190.46,192.74,23246557
2024-08-06,AMZN,Amazon,Consumer,189.93,192.33,189.22,188.74,45792783
2024-08-07,AMZN,Amazon,Consumer,190.98,192.05,190.65,190.85,54240974
2024-08-08,AMZN,Amazon,Consumer,191.41,193.39,190.93,189.48,18343057
2024-08-09,AMZN,Amazon,Consumer,196.31,196.76,194.19,195.6,61062724
2024-08-12,AMZN,Amazon,Consumer,200.17,200.73,199.12,199.92,63178943
2024-08-13,AMZN,Amazon,Consumer,199.44,199.45,194.32,200.01,63753205
2024-08-14,AMZN,Amazon,Consumer,201.58,202.75,199.5,203.24,75492034
2024-08-15,AMZN,Amazon,Consumer,207.36,209.22,205.13,206.91,32782829
2024-08-16,AMZN,Amazon,Consumer,207.69,208.35,205.14,207.97,27432430
2024-08-19,AMZN,Amazon,Consumer,210.84,213.33,207.29,212.37,58267399
2024-08-20,AMZN,Amazon,Consumer,214.68,214.87,213.62,214.67,35624451
2024-08-21,AMZN,Amazon,Consumer,213.86,215.92,213.56,213.92,60860724
2024-08-22,AMZN,Amazon,Consumer,214.28,214.62,211.11,212.58,61700186
2024-08-23,AMZN,Amazon,Consumer,228.99,229.04,227.07,227.79,59046059
2024-08-26,AMZN,Amazon,Consumer,235.08,239.63,233.05,234.33,38207556
2024-08-27,AMZN,Amazon,Consumer,248.5,248.68,246.6,249.95,70328077
2024-08-28,AMZN,Amazon,Consumer,252.09,254.94,252.08,251.82,62376654
2024-08-29,AMZN,Amazon,Consumer,257.63,259.0,255.04,258.32,55913453
2024-08-30,AMZN,Amazon,Consumer,261.52,261.92,259.59,260.64,1915705
2024-09-02,AMZN,Amazon,Consumer,261.62,262.86,261.32,262.21,41113054
2024-09-03,AMZN,Amazon,Consumer,260.49,268.1,255.35,258.2,34564835
2024-09-04,AMZN,Amazon,Consumer,254.78,256.03,248.59,256.43,41569844
2024-09-05,AMZN,Amazon,Consumer,259.83,260.59,259.26,261.68,22328994
2024-09-06,AMZN,Amazon,Consumer,263.42,265.4,262.27,261.66,61869125
2024-01-01,JPM,JPMorgan,Finance,169.4,170.78,169.39,169.48,67612183
2024-01-02,JPM,JPMorgan,Finance,174.05,174.71,173.92,174.59,38332330
2024-01-03,JPM,JPMorgan,Finance,178.18,181.2,176.85,177.33,30570014
2024-01-04,JPM,JPMorgan,Finance,178.45,178.58,174.7,177.42,55508594
2024-01-05,JPM,JPMorgan,Finance,174.57,174.95,173.43,175.51,18577347
2024-01-08,JPM,JPMorgan,Finance,178.5,181.49,175.53,177.26,49758359
2024-01-09,JPM,JPMorgan,Finance,178.75,180.63,177.16,178.61,72447089
2024-01-10,JPM,JPMorgan,Finance,179.83,181.3,178.3,180.11,85195160
2024-01-11,JPM,JPMorgan,Finance,179.48,180.15,176.67,179.98,53250177
2024-01-12,JPM,JPMorgan,Finance,175.97,176.4,172.56,176.15,64561553
2024-01-15,JPM,JPMorgan,Finance,174.01,174.65,173.15,173.62,81635955
2024-01-16,JPM,JPMorgan,Finance,173.24,173.53,172.55,172.71,63945085
2024-01-17,JPM,JPMorgan,Finance,172.44,173.41,171.04,172.17,73859039
2024-01-18,JPM,JPMorgan,Finance,167.29,167.85,166.32,168.05,68103077
2024-01-19,JPM,JPMorgan,Finance,163.34,164.81,159.66,164.53,49399707
2024-01-22,JPM,JPMorgan,Finance,162.26,165.24,160.69,162.13,26384750
2024-01-23,JPM,JPMorgan,Finance,159.35,161.49,158.26,159.96,61288960
2024-01-24,JPM,JPMorgan,Finance,155.39,156.81,154.6,155.02,25410144
2024-01-25,JPM,JPMorgan,Finance,155.25,155.69,155.01,155.29,96558993
2024-01-26,JPM,JPMorgan,Finance,157.76,158.69,156.66,157.3,62840414
2024-01-29,JPM,JPMorgan,Finance,157.39,158.13,156.47,156.7,42205094
2024-01-30,JPM,JPMorgan,Finance,155.86,156.17,155.09,154.86,88473213
2024-01-31,JPM,JPMorgan,Finance,153.01,153.11,152.56,154.29,45348020
2024-02-01,JPM,JPMorgan,Finance,158.55,159.62,157.25,157.92,14762364
2024-02-02,JPM,JPMorgan,Finance,161.87,163.17,161.66,160.97,9105007
2024-02-05,JPM,JPMorgan,Finance,160.05,162.11,159.72,159.06,63116938
2024-02-06,JPM,JPMorgan,Finance,165.46,165.62,163.96,165.58,60739381
2024-02-07,JPM,JPMorgan,Finance,168.64,169.19,168.62,167.83,44899184
2024-02-08,JPM,JPMorgan,Finance,175.99,179.74,175.3,175.66,66744889
2024-02-09,JPM,JPMorgan,Finance,175.61,175.62,174.33,175.44,60012378
2024-02-12,JPM,JPMorgan,Finance,174.87,177.15,174.82,174.28,47222444
2024-02-13,JPM,JPMorgan,Finance,175.22,177.09,173.72,174.78,28661253
2024-02-14,JPM,JPMorgan,Finance,171.9,172.77,171.76,170.64,46629688
2024-02-15,JPM,JPMorgan,Finance,171.3,171.55,169.62,171.53,40009276
2024-02-16,JPM,JPMorgan,Finance,172.71,174.38,171.59,172.21,68385468
2024-02-19,JPM,JPMorgan,Finance,170.39,172.02,169.91,169.88,48594743
2024-02-20,JPM,JPMorgan,Finance,168.28,169.19,165.51,169.45,64210323
2024-02-21,JPM,JPMorgan,Finance,164.05,164.33,162.93,163.12,49221713
2024-02-22,JPM,JPMorgan,Finance,169.65,169.98,168.91,169.47,72731899
2024-02-23,JPM,JPMorgan,Finance,167.03,167.58,165.49,166.29,49793893
2024-02-26,JPM,JPMorgan,Finance,166.21,167.31,165.28,166.96,67326979
2024-02-27,JPM,JPMorgan,Finance,169.04,169.05,168.77,171.34,52452827
2024-02-28,JPM,JPMorgan,Finance,175.72,175.79,174.08,175.57,26610250
2024-02-29,JPM,JPMorgan,Finance,172.81,173.7,171.26,173.05,54797096
2024-03-01,JPM,JPMorgan,Finance,169.05,172.31,165.67,168.95,41803403
2024-03-04,JPM,JPMorgan,Finance,167.76,169.56,166.92,168.22,70270358
2024-03-05,JPM,JPMorgan,Finance,163.05,164.84,162.64,162.61,69274197
2024-03-06,JPM,JPMorgan,Finance,164.77,167.04,161.61,165.25,45889470
2024-03-07,JPM,JPMorgan,Finance,167.15,167.71,164.36,166.56,69977402
2024-03-08,JPM,JPMorgan,Finance,165.99,167.1,165.92,164.95,38904282
2024-03-11,JPM,JPMorgan,Finance,165.15,167.55,161.2,165.72,14706156
2024-03-12,JPM,JPMorgan,Finance,165.77,166.75,164.6,164.63,38832089
2024-03-13,JPM,JPMorgan,Finance,167.66,168.36,166.99,168.56,18194823
2024-03-14,JPM,JPMorgan,Finance,171.48,172.95,171.03,171.6,41325990
2024-03-15,JPM,JPMorgan,Finance,170.93,171.32,169.89,170.93,17165476
2024-03-18,JPM,JPMorgan,Finance,174.38,176.6,174.36,174.47,42830040
2024-03-19,JPM,JPMorgan,Finance,172.73,175.57,172.06,173.17,64338828
2024-03-20,JPM,JPMorgan,Finance,170.63,171.27,170.46,171.84,27934542
2024-03-21,JPM,JPMorgan,Finance,167.52,168.68,163.93,169.05,47932572
2024-03-22,JPM,JPMorgan,Finance,163.75,164.49,163.37,163.29,31559667
2024-03-25,JPM,JPMorgan,Finance,160.24,161.33,160.18,159.62,82167287
2024-03-26,JPM,JPMorgan,Finance,162.03,163.31,161.26,161.9,1000
2024-03-27,JPM,JPMorgan,Finance,167.08,167.74,166.52,167.73,31389677
2024-03-28,JPM,JPMorgan,Finance,163.12,164.54,160.99,162.54,16170724
2024-03-29,JPM,JPMorgan,Finance,169.57,172.29,167.56,169.44,40133586
2024-04-01,JPM,JPMorgan,Finance,175.61,176.88,172.41,174.28,62929924
2024-04-02,JPM,JPMorgan,Finance,174.07,175.88,173.43,172.97,30862656
2024-04-03,JPM,JPMorgan,Finance,177.66,177.83,175.44,176.98,60236446
2024-04-04,JPM,JPMorgan,Finance,174.54,177.09,170.8,174.23,38026025
2024-04-05,JPM,JPMorgan,Finance,170.27,171.64,169.39,170.98,38456304
2024-04-08,JPM,JPMorgan,Finance,168.38,168.76,166.33,167.57,41433154
2024-04-09,JPM,JPMorgan,Finance,164.05,164.41,159.91,162.67,51434580
2024-04-10,JPM,JPMorgan,Finance,163.78,163.97,161.67,164.78,73352919
2024-04-11,JPM,JPMorgan,Finance,166.37,167.97,166.05,166.09,33525554
2024-04-12,JPM,JPMorgan,Finance,166.65,167.08,164.62,167.54,45202151
2024-04-15,JPM,JPMorgan,Finance,166.71,167.62,166.7,165.67,85341668
2024-04-16,JPM,JPMorgan,Finance,171.58,172.79,169.52,172.05,42111610
2024-04-17,JPM,JPMorgan,Finance,171.05,171.17,168.81,171.79,14927475
2024-04-18,JPM,JPMorgan,Finance,169.05,169.57,168.89,168.69,53216973
2024-04-19,JPM,JPMorgan,Finance,167.3,167.6,165.35,167.24,69336444
2024-04-22,JPM,JPMorgan,Finance,167.34,167.38,165.94,167.09,29658029
2024-04-23,JPM,JPMorgan,Finance,164.59,165.38,163.36,163.11,63067232
2024-04-24,JPM,JPMorgan,Finance,167.26,169.09,166.82,167.15,50359207
2024-04-25,JPM,JPMorgan,Finance,173.59,173.98,172.35,174.46,24894688
2024-04-26,JPM,JPMorgan,Finance,182.15,182.31,180.71,181.13,49457816
2024-04-29,JPM,JPMorgan,Finance,184.41,187.4,183.79,185.76,51646809
2024-04-30,JPM,JPMorgan,Finance,184.73,186.96,182.45,185.24,49594248
2024-05-01,JPM,JPMorgan,Finance,185.7,185.89,184.9,185.36,85185995
2024-05-02,JPM,JPMorgan,Finance,179.1,180.83,178.11,178.03,61466735
2024-05-03,JPM,JPMorgan,Finance,179.4,179.84,179.26,179.66,46939054
2024-05-06,JPM,JPMorgan,Finance,181.14,181.21,180.89,180.5,59823423
2024-05-07,JPM,JPMorgan,Finance,187.17,187.2,186.86,187.5,93979701
2024-05-08,JPM,JPMorgan,Finance,182.74,186.93,180.96,180.6,40086795
2024-05-09,JPM,JPMorgan,Finance,181.89,181.99,179.93,181.23,50754949
2024-05-10,JPM,JPMorgan,Finance,180.53,182.5,180.46,179.03,70263163
2024-05-13,JPM,JPMorgan,Finance,177.77,178.07,177.43,177.52,42547776
2024-05-14,JPM,JPMorgan,Finance,181.37,182.76,179.7,181.95,43550255
2024-05-15,JPM,JPMorgan,Finance,182.6,186.17,179.68,182.98,43894681
2024-05-16,JPM,JPMorgan,Finance,180.0,182.17,178.41,179.79,24010728
2024-05-17,JPM,JPMorgan,Finance,181.23,184.58,179.21,180.73,42651430
2024-05-20,JPM,JPMorgan,Finance,179.56,180.77,179.53,180.15,23736807
2024-05-21,JPM,JPMorgan,Finance,183.81,184.89,183.36,183.31,24396217
2024-05-22,JPM,JPMorgan,Finance,183.64,186.08,183.46,183.73,35731004
2024-05-23,JPM,JPMorgan,Finance,181.08,182.98,180.56,181.58,30388490
2024-05-24,JPM,JPMorgan,Finance,181.85,182.25,179.55,182.46,22047096
2024-05-27,JPM,JPMorgan,Finance,178.32,181.83,176.88,176.71,72157987
2024-05-28,JPM,JPMorgan,Finance,179.8,183.13,178.57,177.95,51447316
2024-05-29,JPM,JPMorgan,Finance,173.71,175.75,173.04,174.97,43188738
2024-05-30,JPM,JPMorgan,Finance,173.47,173.76,172.54,173.56,57771941
2024-05-31,JPM,JPMorgan,Finance,178.94,180.04,178.44,177.99,28327717
2024-06-03,JPM,JPMorgan,Finance,178.68,178.75,177.36,176.85,62989311
2024-06-04,JPM,JPMorgan,Finance,178.41,180.03,178.12,178.75,47048123
2024-06-05,JPM,JPMorgan,Finance,177.43,178.54,177.05,177.83,41585133
2024-06-06,JPM,JPMorgan,Finance,173.69,175.44,173.05,174.22,13516009
2024-06-07,JPM,JPMorgan,Finance,169.21,169.31,166.27,169.63,47268514
2024-06-10,JPM,JPMorgan,Finance,165.39,167.59,163.64,165.18,54921985
2024-06-11,JPM,JPMorgan,Finance,170.43,174.18,168.94,170.22,49004960
2024-06-12,JPM,JPMorgan,Finance,170.94,173.79,170.88,172.12,61861801
2024-06-13,JPM,JPMorgan,Finance,174.65,174.8,173.19,173.49,66063735
2024-06-14,JPM,JPMorgan,Finance,175.35,176.21,174.27,174.61,25843560
2024-06-17,JPM,JPMorgan,Finance,176.94,178.33,176.93,177.27,27619579
2024-06-18,JPM,JPMorgan,Finance,180.46,182.12,179.6,180.01,79314217
2024-06-19,JPM,JPMorgan,Finance,185.58,187.3,184.76,185.66,70075366
2024-06-20,JPM,JPMorgan,Finance,182.3,183.24,177.51,183.89,39339540
2024-06-21,JPM,JPMorgan,Finance,184.49,186.52,182.87,184.24,48127013
2024-06-24,JPM,JPMorgan,Finance,179.39,181.61,178.64,179.52,59320577
2024-06-25,JPM,JPMorgan,Finance,170.91,171.45,170.85,171.97,40699608
2024-06-26,JPM,JPMorgan,Finance,174.69,176.0,174.5,176.43,54457925
2024-06-27,JPM,JPMorgan,Finance,178.33,179.22,177.9,179.62,70333142
2024-06-28,JPM,JPMorgan,Finance,178.29,180.0,177.6,176.27,90286366
2024-07-01,JPM,JPMorgan,Finance,183.34,183.48,182.46,185.15,81150506
2024-07-02,JPM,JPMorgan,Finance,183.18,183.51,181.25,182.63,46327454
2024-07-03,JPM,JPMorgan,Finance,179.01,179.21,177.79,177.97,56582250
2024-07-04,JPM,JPMorgan,Finance,174.98,176.36,173.98,173.39,35131122
2024-07-05,JPM,JPMorgan,Finance,175.94,178.22,175.85,176.31,77942664
2024-07-08,JPM,JPMorgan,Finance,174.86,175.09,172.95,175.5,40738421
2024-07-09,JPM,JPMorgan,Finance,177.35,178.45,175.21,177.81,54530993
2024-07-10,JPM,JPMorgan,Finance,176.97,177.76,174.9,176.44,56024677
2024-07-11,JPM,JPMorgan,Finance,178.56,179.78,176.96,178.79,13482825
2024-07-12,JPM,JPMorgan,Finance,179.96,181.65,178.55,178.59,33736825
2024-07-15,JPM,JPMorgan,Finance,178.95,181.61,177.48,181.02,39484902
2024-07-16,JPM,JPMorgan,Finance,175.57,175.58,173.74,173.53,66860688
2024-07-17,JPM,JPMorgan,Finance,180.71,180.75,178.0,179.1,54674329
2024-07-18,JPM,JPMorgan,Finance,190.41,193.55,189.8,188.94,50406563
2024-07-19,JPM,JPMorgan,Finance,189.13,189.58,187.91,190.07,49257881
2024-07-22,JPM,JPMorgan,Finance,192.95,194.03,190.68,194.58,43446972
2024-07-23,JPM,JPMorgan,Finance,192.58,193.75,191.25,191.1,46686299
2024-07-24,JPM,JPMorgan,Finance,192.39,194.58,189.96,191.9,57869592
2024-07-25,JPM,JPMorgan,Finance,192.88,195.41,192.3,192.1,43399618
2024-07-26,JPM,JPMorgan,Finance,193.03,193.51,192.52,192.89,38382381
2024-07-29,JPM,JPMorgan,Finance,188.62,189.18,187.39,188.62,43079065
2024-07-30,JPM,JPMorgan,Finance,189.13,190.48,188.02,189.76,52136374
2024-07-31,JPM,JPMorgan,Finance,193.18,194.35,192.04,192.22,55459927
2024-08-01,JPM,JPMorgan,Finance,186.58,191.93,186.27,185.83,20561460
2024-08-02,JPM,JPMorgan,Finance,190.13,190.67,187.24,188.62,72118818
2024-08-05,JPM,JPMorgan,Finance,190.17,190.65,189.48,191.42,69643667
2024-08-06,JPM,JPMorgan,Finance,187.26,188.96,186.17,187.94,72032752
2024-08-07,JPM,JPMorgan,Finance,185.66,186.34,183.15,186.53,44119764
2024-08-08,JPM,JPMorgan,Finance,184.05,186.11,182.45,184.35,32223788
2024-08-09,JPM,JPMorgan,Finance,188.92,190.32,187.01,190.06,61940372
2024-08-12,JPM,JPMorgan,Finance,187.29,188.55,183.55,187.43,58440868
2024-08-13,JPM,JPMorgan,Finance,189.98,191.11,189.12,189.34,59962498
2024-08-14,JPM,JPMorgan,Finance,194.29,194.86,194.11,195.25,1000
2024-08-15,JPM,JPMorgan,Finance,199.93,200.05,198.57,199.38,63354826
2024-08-16,JPM,JPMorgan,Finance,207.25,208.42,206.33,205.9,90756640
2024-08-19,JPM,JPMorgan,Finance,207.47,208.96,205.84,207.46,65314872
2024-08-20,JPM,JPMorgan,Finance,205.97,207.17,205.43,206.32,49907518
2024-08-21,JPM,JPMorgan,Finance,205.67,206.55,205.38,206.59,20874853
2024-08-22,JPM,JPMorgan,Finance,195.06,197.41,192.72,194.5,45597314
2024-08-23,JPM,JPMorgan,Finance,197.85,200.81,196.4,197.66,32451899
2024-08-26,JPM,JPMorgan,Finance,191.27,194.17,190.23,191.98,46538535
2024-08-27,JPM,JPMorgan,Finance,189.28,189.36,188.4,189.29,67302155
2024-08-28,JPM,JPMorgan,Finance,188.55,188.78,188.16,188.52,15742424
2024-08-29,JPM,JPMorgan,Finance,182.55,182.84,181.43,182.61,48296213
2024-08-30,JPM,JPMorgan,Finance,182.13,182.3,181.0,181.81,59466937
2024-09-02,JPM,JPMorgan,Finance,180.26,181.47,178.05,179.49,76802208
2024-09-03,JPM,JPMorgan,Finance,181.94,182.56,181.67,182.84,57177949
2024-09-04,JPM,JPMorgan,Finance,182.67,184.95,182.55,183.6,40465892
2024-09-05,JPM,JPMorgan,Finance,189.27,190.83,188.81,188.14,56365803
2024-09-06,JPM,JPMorgan,Finance,195.72,197.05,194.9,194.71,77514290
2024-01-01,JNJ,Johnson & Johnson,Healthcare,152.58,153.2,152.45,152.89,11279568
2024-01-02,JNJ,Johnson & Johnson,Healthcare,152.84,156.01,151.41,151.66,37051417
2024-01-03,JNJ,Johnson & Johnson,Healthcare,150.79,151.77,149.71,151.48,75690994
2024-01-04,JNJ,Johnson & Johnson,Healthcare,151.39,151.73,151.23,151.76,30636968
2024-01-05,JNJ,Johnson & Johnson,Healthcare,151.49,152.88,149.49,151.64,37556900
2024-01-08,JNJ,Johnson & Johnson,Healthcare,148.13,149.56,147.34,147.43,51221851
2024-01-09,JNJ,Johnson & Johnson,Healthcare,148.18,148.72,145.73,147.76,36191403
2024-01-10,JNJ,Johnson & Johnson,Healthcare,147.75,147.79,145.81,148.89,70529826
2024-01-11,JNJ,Johnson & Johnson,Healthcare,151.07,154.52,150.6,151.18,45466460
2024-01-12,JNJ,Johnson & Johnson,Healthcare,149.36,152.32,149.19,148.99,45350727
2024-01-15,JNJ,Johnson & Johnson,Healthcare,152.91,155.49,152.17,153.23,47021210
2024-01-16,JNJ,Johnson & Johnson,Healthcare,150.15,151.38,149.58,150.34,67096621
2024-01-17,JNJ,Johnson & Johnson,Healthcare,154.9,155.79,154.06,154.9,49108089
2024-01-18,JNJ,Johnson & Johnson,Healthcare,150.86,151.09,148.83,151.43,51077392
2024-01-19,JNJ,Johnson & Johnson,Healthcare,155.91,156.49,154.21,156.2,74638966
2024-01-22,JNJ,Johnson & Johnson,Healthcare,158.13,158.86,157.58,157.96,75304998
2024-01-23,JNJ,Johnson & Johnson,Healthcare,155.72,155.76,152.43,157.67,62923362
2024-01-24,JNJ,Johnson & Johnson,Healthcare,153.27,154.21,151.79,153.64,37942721
2024-01-25,JNJ,Johnson & Johnson,Healthcare,150.05,151.19,148.67,150.1,76745492
2024-01-26,JNJ,Johnson & Johnson,Healthcare,145.3,146.32,145.17,145.42,70294207
2024-01-29,JNJ,Johnson & Johnson,Healthcare,145.4,146.06,143.41,145.87,39831433
2024-01-30,JNJ,Johnson & Johnson,Healthcare,142.13,143.33,141.77,142.38,103763606
2024-01-31,JNJ,Johnson & Johnson,Healthcare,142.33,143.47,141.0,141.99,15434556
2024-02-01,JNJ,Johnson & Johnson,Healthcare,140.3,141.5,140.09,139.76,8779152
2024-02-02,JNJ,Johnson & Johnson,Healthcare,138.76,138.94,138.34,138.75,52381073
2024-02-05,JNJ,Johnson & Johnson,Healthcare,141.04,141.96,140.59,141.21,56030379
2024-02-06,JNJ,Johnson & Johnson,Healthcare,145.91,148.35,145.79,146.08,47762758
2024-02-07,JNJ,Johnson & Johnson,Healthcare,148.19,149.96,146.82,148.18,33895713
2024-02-08,JNJ,Johnson & Johnson,Healthcare,151.16,151.65,150.36,151.33,29470072
2024-02-09,JNJ,Johnson & Johnson,Healthcare,153.75,154.01,152.27,153.8,48578702
2024-02-12,JNJ,Johnson & Johnson,Healthcare,155.94,157.11,155.6,156.76,16117856
2024-02-13,JNJ,Johnson & Johnson,Healthcare,151.62,151.7,150.77,151.28,26625491
2024-02-14,JNJ,Johnson & Johnson,Healthcare,153.06,154.79,152.53,152.13,77699608
2024-02-15,JNJ,Johnson & Johnson,Healthcare,157.97,158.57,155.67,157.64,36019154
2024-02-16,JNJ,Johnson & Johnson,Healthcare,156.69,158.63,156.58,157.47,40134872
2024-02-19,JNJ,Johnson & Johnson,Healthcare,157.21,157.42,155.82,157.09,69088089
2024-02-20,JNJ,Johnson & Johnson,Healthcare,156.14,157.68,152.62,156.64,31965280
2024-02-21,JNJ,Johnson & Johnson,Healthcare,155.43,155.53,153.79,155.98,30271544
2024-02-22,JNJ,Johnson & Johnson,Healthcare,153.87,154.09,152.89,153.88,28077214
2024-02-23,JNJ,Johnson & Johnson,Healthcare,156.33,157.26,155.51,155.3,18286311
2024-02-26,JNJ,Johnson & Johnson,Healthcare,151.26,151.5,151.06,149.77,63463311
2024-02-27,JNJ,Johnson & Johnson,Healthcare,145.53,145.61,144.14,144.03,47530351
2024-02-28,JNJ,Johnson & Johnson,Healthcare,142.85,143.9,141.57,143.4,45722012
2024-02-29,JNJ,Johnson & Johnson,Healthcare,147.69,149.26,145.09,149.12,39976696
2024-03-01,JNJ,Johnson & Johnson,Healthcare,149.72,150.35,149.08,149.56,28439938
2024-03-04,JNJ,Johnson & Johnson,Healthcare,146.63,147.75,144.55,148.04,62058984
2024-03-05,JNJ,Johnson & Johnson,Healthcare,143.67,144.17,143.36,142.96,76310932
2024-03-06,JNJ,Johnson & Johnson,Healthcare,141.3,142.82,140.43,140.9,34815477
2024-03-07,JNJ,Johnson & Johnson,Healthcare,143.46,147.26,142.61,142.52,69563668
2024-03-08,JNJ,Johnson & Johnson,Healthcare,144.8,147.57,142.94,143.74,32148006
2024-03-11,JNJ,Johnson & Johnson,Healthcare,144.93,146.26,144.08,143.57,90995354
2024-03-12,JNJ,Johnson & Johnson,Healthcare,143.63,146.47,142.05,143.49,17130520
2024-03-13,JNJ,Johnson & Johnson,Healthcare,143.4,144.06,141.69,143.01,3667202
2024-03-14,JNJ,Johnson & Johnson,Healthcare,147.24,147.42,146.23,147.43,18808441
2024-03-15,JNJ,Johnson & Johnson,Healthcare,148.12,148.71,147.25,147.03,23051610
2024-03-18,JNJ,Johnson & Johnson,Healthcare,148.09,148.81,145.98,148.86,9711597
2024-03-19,JNJ,Johnson & Johnson,Healthcare,145.75,146.51,144.83,145.22,49499734
2024-03-20,JNJ,Johnson & Johnson,Healthcare,147.23,147.57,147.07,147.08,32550558
2024-03-21,JNJ,Johnson & Johnson,Healthcare,153.95,154.02,150.82,154.28,72512999
2024-03-22,JNJ,Johnson & Johnson,Healthcare,155.21,156.04,153.65,156.45,70276035
2024-03-25,JNJ,Johnson & Johnson,Healthcare,153.73,154.01,153.36,154.18,12014419
2024-03-26,JNJ,Johnson & Johnson,Healthcare,156.97,159.05,156.12,156.81,31307853
2024-03-27,JNJ,Johnson & Johnson,Healthcare,155.69,156.65,153.71,155.12,42670261
2024-03-28,JNJ,Johnson & Johnson,Healthcare,153.61,154.43,152.63,152.91,46426715
2024-03-29,JNJ,Johnson & Johnson,Healthcare,159.09,159.1,158.35,159.03,40769569
2024-04-01,JNJ,Johnson & Johnson,Healthcare,158.15,158.45,157.09,157.83,60866027
2024-04-02,JNJ,Johnson & Johnson,Healthcare,155.33,155.6,153.84,154.93,63296244
2024-04-03,JNJ,Johnson & Johnson,Healthcare,155.55,155.58,152.6,156.77,48958389
2024-04-04,JNJ,Johnson & Johnson,Healthcare,157.13,158.15,157.07,157.11,51839922
2024-04-05,JNJ,Johnson & Johnson,Healthcare,154.78,155.1,153.33,154.94,64172149
2024-04-08,JNJ,Johnson & Johnson,Healthcare,155.96,156.57,155.76,156.09,32878640
2024-04-09,JNJ,Johnson & Johnson,Healthcare,152.78,154.54,152.69,152.31,28969160
2024-04-10,JNJ,Johnson & Johnson,Healthcare,155.55,157.7,152.23,155.55,49112584
2024-04-11,JNJ,Johnson & Johnson,Healthcare,153.05,154.05,152.75,155.52,42920061
2024-04-12,JNJ,Johnson & Johnson,Healthcare,152.24,154.17,152.19,152.48,38649329
2024-04-15,JNJ,Johnson & Johnson,Healthcare,151.25,153.3,148.54,151.32,36929771
2024-04-16,JNJ,Johnson & Johnson,Healthcare,147.78,148.89,144.5,146.14,6737983
2024-04-17,JNJ,Johnson & Johnson,Healthcare,150.29,153.14,150.13,149.29,66068303
2024-04-18,JNJ,Johnson & Johnson,Healthcare,157.76,159.28,157.66,159.22,79626897
2024-04-19,JNJ,Johnson & Johnson,Healthcare,154.19,154.92,153.04,153.99,82613784
2024-04-22,JNJ,Johnson & Johnson,Healthcare,157.13,158.9,154.76,156.8,30871887
2024-04-23,JNJ,Johnson & Johnson,Healthcare,153.84,154.83,152.9,153.79,49720160
2024-04-24,JNJ,Johnson & Johnson,Healthcare,151.68,152.98,149.56,151.6,36489943
2024-04-25,JNJ,Johnson & Johnson,Healthcare,159.62,160.47,158.32,159.38,51661707
2024-04-26,JNJ,Johnson & Johnson,Healthcare,164.75,167.18,163.35,163.98,60881741
2024-04-29,JNJ,Johnson & Johnson,Healthcare,165.02,171.57,164.21,165.98,1000
2024-04-30,JNJ,Johnson & Johnson,Healthcare,168.36,169.86,167.67,169.08,20579710
2024-05-01,JNJ,Johnson & Johnson,Healthcare,170.68,170.76,169.16,171.49,19803055
2024-05-02,JNJ,Johnson & Johnson,Healthcare,167.04,173.36,164.95,166.9,56690991
2024-05-03,JNJ,Johnson & Johnson,Healthcare,166.75,167.3,164.83,166.05,34081866
2024-05-06,JNJ,Johnson & Johnson,Healthcare,166.21,168.02,164.02,166.72,80083216
2024-05-07,JNJ,Johnson & Johnson,Healthcare,163.46,164.4,162.27,163.78,50166222
2024-05-08,JNJ,Johnson & Johnson,Healthcare,157.22,160.96,155.99,156.92,42091225
2024-05-09,JNJ,Johnson & Johnson,Healthcare,160.44,161.07,159.89,161.18,17381625
2024-05-10,JNJ,Johnson & Johnson,Healthcare,157.92,159.1,157.2,157.24,42610007
2024-05-13,JNJ,Johnson & Johnson,Healthcare,154.15,154.44,154.02,153.8,46696025
2024-05-14,JNJ,Johnson & Johnson,Healthcare,153.11,155.42,150.36,152.89,57499428
2024-05-15,JNJ,Johnson & Johnson,Healthcare,153.96,154.07,151.57,153.33,65543876
2024-05-16,JNJ,Johnson & Johnson,Healthcare,155.49,155.96,154.87,155.99,21217967
2024-05-17,JNJ,Johnson & Johnson,Healthcare,151.15,152.36,150.07,151.04,66144655
